,geo_code,geo_label,nearest_main_bua,nearest_sub_bua
28072,E01032805,Southwark 022F,65.0,26.0
28073,E01032803,Southwark 003J,62.0,9.0
28074,E01033736,Greenwich 004H,84.0,20.0
28075,E01033737,Greenwich 004I,84.0,9.0
28076,E01033734,Greenwich 004F,83.0,18.0
28077,E01033735,Greenwich 004G,79.0,11.0
28078,E01033732,Greenwich 036D,68.0,30.0
28079,E01033733,Greenwich 036E,69.0,30.0
28080,E01033730,Greenwich 035D,73.0,29.0
28081,E01033731,Greenwich 004E,82.0,17.0
28082,E01033738,Greenwich 037D,78.0,27.0
28083,E01033739,Greenwich 002E,99.0,29.0
28084,E01000856,Camden 019A,42.0,0.0
28085,E01000857,Camden 018A,55.0,19.0
28086,E01000854,Camden 026D,51.0,18.0
28087,E01000855,Camden 028A,47.0,20.0
28088,E01000852,Camden 026C,50.0,19.0
28089,E01000853,Camden 025A,46.0,19.0
28090,E01000850,Camden 026A,54.0,23.0
28091,E01000851,Camden 026B,50.0,17.0
28092,E01000858,Camden 018B,45.0,6.0
28093,E01000859,Camden 018C,54.0,17.0
28094,E01002806,Islington 003C,36.0,26.0
28095,E01002887,Kensington and Chelsea 010A,56.0,19.0
28096,E01002807,Islington 001E,32.0,28.0
28097,E01002886,Kensington and Chelsea 006E,50.0,20.0
28098,E01002804,Islington 001D,34.0,28.0
28099,E01002885,Kensington and Chelsea 006D,47.0,16.0
28100,E01002884,Kensington and Chelsea 006C,47.0,17.0
28101,E01002802,Islington 020D,59.0,18.0
28102,E01002883,Kensington and Chelsea 006B,47.0,15.0
28103,E01002803,Islington 020E,59.0,19.0
28104,E01002882,Kensington and Chelsea 006A,51.0,21.0
28105,E01002800,Islington 018E,58.0,19.0
28106,E01002881,Kensington and Chelsea 005E,53.0,27.0
28107,E01002801,Islington 020C,54.0,14.0
28108,E01002880,Kensington and Chelsea 005D,49.0,24.0
28109,E01002808,Islington 003D,37.0,26.0
28110,E01002889,Kensington and Chelsea 010B,51.0,11.0
28111,E01002809,Islington 003E,28.0,27.0
28112,E01002888,Kensington and Chelsea 013E,56.0,19.0
28113,E01001746,Hackney 016B,63.0,21.0
28114,E01001747,Hackney 014B,56.0,20.0
28115,E01001744,Hackney 021B,61.0,20.0
28116,E01001745,Hackney 016A,60.0,24.0
28117,E01001742,Hackney 008A,59.0,25.0
28118,E01001740,Hackney 014A,57.0,24.0
28119,E01001741,Hackney 009A,60.0,30.0
28120,E01001748,Hackney 020A,56.0,20.0
28121,E01003736,Redbridge 033D,77.0,11.0
28122,E01001749,Hackney 020B,60.0,17.0
28123,E01003737,Redbridge 031A,70.0,29.0
28124,E01003734,Redbridge 033B,72.0,11.0
28125,E01003735,Redbridge 033C,79.0,16.0
28126,E01003732,Redbridge 032D,78.0,15.0
28127,E01003733,Redbridge 032E,72.0,11.0
28128,E01003730,Redbridge 032C,72.0,10.0
28129,E01003731,Redbridge 033A,76.0,13.0
28130,E01003738,Redbridge 031B,75.0,24.0
28131,E01003739,Redbridge 031C,80.0,23.0
28132,E01001636,Greenwich 007E,93.0,24.0
28133,E01001637,Greenwich 009D,91.0,20.0
28134,E01001634,Greenwich 009C,88.0,20.0
28135,E01001635,Greenwich 007D,95.0,25.0
28136,E01001632,Greenwich 007C,91.0,22.0
28137,E01001633,Greenwich 009B,90.0,20.0
28138,E01001631,Greenwich 007B,87.0,18.0
28139,E01001638,Greenwich 038A,77.0,30.0
28140,E01002166,Harrow 017B,62.0,33.0
28141,E01002167,Harrow 017C,62.0,33.0
28142,E01002164,Harrow 021D,46.0,17.0
28143,E01002165,Harrow 017A,59.0,30.0
28144,E01002162,Harrow 015C,48.0,19.0
28145,E01002163,Harrow 015D,49.0,22.0
28146,E01004166,Sutton 004B,82.0,28.0
28147,E01002160,Harrow 021B,40.0,12.0
28148,E01004167,Sutton 005D,85.0,22.0
28149,E01002161,Harrow 021C,43.0,15.0
28150,E01004164,Sutton 004A,82.0,29.0
28151,E01004165,Sutton 005C,82.0,24.0
28152,E01004162,Sutton 018E,83.0,9.0
28153,E01004163,Sutton 005B,86.0,28.0
28154,E01004160,Sutton 014D,85.0,10.0
28155,E01004161,Sutton 014E,86.0,16.0
28156,E01002168,Harrow 017D,63.0,33.0
28157,E01002169,Harrow 017E,57.0,28.0
28158,E01004168,Sutton 013E,86.0,21.0
28159,E01004169,Sutton 004C,85.0,32.0
28160,E01000106,Barking and Dagenham 014D,75.0,41.0
28161,E01000187,Barnet 014B,72.0,48.0
28162,E01000107,Barking and Dagenham 010C,75.0,43.0
28163,E01000186,Barnet 014A,68.0,46.0
28164,E01000104,Barking and Dagenham 014B,72.0,35.0
28165,E01000185,Barnet 029F,16.0,16.0
28166,E01000105,Barking and Dagenham 014C,74.0,40.0
28167,E01000184,Barnet 027C,20.0,20.0
28168,E01000102,Barking and Dagenham 007G,70.0,32.0
28169,E01000183,Barnet 033A,19.0,19.0
28170,E01000103,Barking and Dagenham 014A,77.0,38.0
28171,E01000182,Barnet 029E,0.0,0.0
28172,E01000100,Barking and Dagenham 004B,73.0,29.0
28173,E01000181,Barnet 029D,7.0,7.0
28174,E01000101,Barking and Dagenham 004C,73.0,26.0
28175,E01000180,Barnet 029C,10.0,10.0
28176,E01000108,Barking and Dagenham 010D,68.0,34.0
28177,E01000189,Barnet 014D,70.0,41.0
28178,E01000109,Barking and Dagenham 004D,73.0,28.0
28179,E01000188,Barnet 014C,74.0,51.0
28180,E01000066,Barking and Dagenham 011A,79.0,25.0
28181,E01000067,Barking and Dagenham 011B,78.0,22.0
28182,E01000064,Barking and Dagenham 006E,77.0,30.0
28183,E01000065,Barking and Dagenham 007A,77.0,29.0
28184,E01000062,Barking and Dagenham 006D,76.0,29.0
28185,E01000063,Barking and Dagenham 004A,74.0,26.0
28186,E01000060,Barking and Dagenham 006B,76.0,27.0
28187,E01000061,Barking and Dagenham 006C,71.0,23.0
28188,E01000068,Barking and Dagenham 016E,84.0,17.0
28189,E01000069,Barking and Dagenham 011C,81.0,22.0
28190,E01002056,Haringey 032C,49.0,20.0
28191,E01002057,Haringey 032D,52.0,25.0
28192,E01002054,Haringey 032B,51.0,19.0
28193,E01002055,Haringey 029D,50.0,21.0
28194,E01002052,Haringey 029C,54.0,25.0
28195,E01002053,Haringey 032A,52.0,23.0
28196,E01004056,Southwark 008A,68.0,27.0
28197,E01002050,Haringey 029A,49.0,21.0
28198,E01004057,Southwark 008B,65.0,25.0
28199,E01002051,Haringey 029B,47.0,18.0
28200,E01004054,Southwark 001D,68.0,24.0
28201,E01004055,Southwark 001E,67.0,24.0
28202,E01004052,Southwark 024E,75.0,34.0
28203,E01004050,Southwark 024D,77.0,36.0
28204,E01004051,Southwark 027E,77.0,29.0
28205,E01002058,Haringey 031D,45.0,18.0
28206,E01002059,Haringey 028C,39.0,26.0
28207,E01004058,Southwark 008C,70.0,33.0
28208,E01004059,Southwark 008D,64.0,26.0
28209,E01000356,Bexley 009A,97.0,17.0
28210,E01000357,Bexley 009B,103.0,23.0
28211,E01000354,Bexley 011B,102.0,17.0
28212,E01000355,Bexley 011C,106.0,15.0
28213,E01000352,Bexley 021D,107.0,30.0
28214,E01000353,Bexley 011A,106.0,14.0
28215,E01000350,Bexley 021C,100.0,35.0
28216,E01000351,Bexley 024A,102.0,36.0
28217,E01000358,Bexley 011D,99.0,10.0
28218,E01002306,Havering 003D,82.0,34.0
28219,E01002387,Havering 024B,61.0,41.0
28220,E01000359,Bexley 009C,107.0,18.0
28221,E01002307,Havering 003E,83.0,35.0
28222,E01002386,Havering 022E,57.0,33.0
28223,E01002304,Havering 003C,84.0,38.0
28224,E01002385,Havering 024A,70.0,53.0
28225,E01002305,Havering 005B,85.0,36.0
28226,E01002384,Havering 019D,57.0,39.0
28227,E01002302,Havering 005A,79.0,31.0
28228,E01002383,Havering 010F,65.0,30.0
28229,E01002303,Havering 003B,79.0,33.0
28230,E01002382,Havering 014F,59.0,21.0
28231,E01004387,Waltham Forest 007E,73.0,26.0
28232,E01004306,Tower Hamlets 015A,64.0,6.0
28233,E01002300,Havering 007E,49.0,23.0
28234,E01002381,Havering 012F,66.0,28.0
28235,E01004386,Waltham Forest 003C,81.0,31.0
28236,E01004307,Tower Hamlets 015B,60.0,0.0
28237,E01002301,Havering 003A,80.0,32.0
28238,E01002380,Havering 012E,60.0,27.0
28239,E01004385,Waltham Forest 003B,83.0,33.0
28240,E01004304,Tower Hamlets 022C,63.0,17.0
28241,E01004384,Waltham Forest 003A,81.0,36.0
28242,E01004305,Tower Hamlets 022D,68.0,22.0
28243,E01004383,Waltham Forest 007D,73.0,26.0
28244,E01004302,Tower Hamlets 025C,60.0,14.0
28245,E01004382,Waltham Forest 008C,74.0,27.0
28246,E01004303,Tower Hamlets 025D,68.0,22.0
28247,E01004381,Waltham Forest 007C,69.0,22.0
28248,E01004300,Tower Hamlets 022B,70.0,24.0
28249,E01004380,Waltham Forest 007B,76.0,29.0
28250,E01004301,Tower Hamlets 025B,61.0,15.0
28251,E01002308,Havering 005C,83.0,34.0
28252,E01002389,Havering 024D,67.0,47.0
28253,E01002309,Havering 006A,72.0,35.0
28254,E01002388,Havering 024C,65.0,46.0
28255,E01004389,Waltham Forest 003D,83.0,35.0
28256,E01004308,Tower Hamlets 015C,68.0,8.0
28257,E01004388,Waltham Forest 007F,71.0,24.0
28258,E01004309,Tower Hamlets 015D,66.0,8.0
28259,E01002266,Havering 027A,77.0,39.0
28260,E01002267,Havering 027B,79.0,38.0
28261,E01002264,Havering 026E,76.0,36.0
28262,E01002265,Havering 025A,77.0,36.0
28263,E01002262,Havering 026C,73.0,36.0
28264,E01002263,Havering 026D,78.0,36.0
28265,E01004266,Tower Hamlets 007D,65.0,21.0
28266,E01002260,Havering 026A,71.0,30.0
28267,E01004267,Tower Hamlets 012D,63.0,24.0
28268,E01002261,Havering 026B,64.0,30.0
28269,E01004264,Tower Hamlets 010C,64.0,23.0
28270,E01004262,Tower Hamlets 010B,65.0,22.0
28271,E01004263,Tower Hamlets 007C,65.0,21.0
28272,E01004260,Tower Hamlets 007B,66.0,22.0
28273,E01004261,Tower Hamlets 010A,63.0,20.0
28274,E01002268,Havering 010A,58.0,32.0
28275,E01002269,Havering 010B,75.0,44.0
28276,E01004268,Tower Hamlets 012E,61.0,22.0
28277,E01004269,Tower Hamlets 014A,60.0,21.0
28278,E01000206,Barnet 033B,35.0,35.0
28279,E01000287,Barnet 004B,59.0,50.0
28280,E01000455,Bexley 013D,104.0,28.0
28281,E01000452,Bexley 009G,110.0,25.0
28282,E01000453,Bexley 013B,109.0,29.0
28283,E01000450,Bexley 009E,110.0,26.0
28284,E01000451,Bexley 009F,106.0,25.0
28285,E01000458,Bexley 027E,94.0,42.0
28286,E01000459,Bexley 027F,94.0,44.0
28287,E01002406,Hillingdon 027B,38.0,28.0
28288,E01002487,Hillingdon 028B,48.0,36.0
28289,E01002407,Hillingdon 030A,42.0,27.0
28290,E01002486,Hillingdon 028A,53.0,41.0
28291,E01002404,Hillingdon 024E,36.0,36.0
28292,E01002485,Hillingdon 002F,48.0,22.0
28293,E01002405,Hillingdon 027A,39.0,38.0
28294,E01002484,Hillingdon 002E,52.0,26.0
28295,E01002402,Hillingdon 024C,35.0,35.0
28296,E01002483,Hillingdon 002D,48.0,19.0
28297,E01002403,Hillingdon 024D,34.0,34.0
28298,E01002482,Hillingdon 001E,56.0,33.0
28299,E01004406,Waltham Forest 016A,57.0,8.0
28300,E01004487,Wandsworth 030C,73.0,38.0
28301,E01002400,Hillingdon 024A,32.0,32.0
28302,E01002481,Hillingdon 004E,43.0,30.0
28303,E01004407,Waltham Forest 013A,63.0,16.0
28304,E01004486,Wandsworth 026F,73.0,35.0
28305,E01002401,Hillingdon 024B,31.0,31.0
28306,E01002480,Hillingdon 004D,50.0,32.0
28307,E01004404,Waltham Forest 014D,58.0,20.0
28308,E01004485,Wandsworth 030B,68.0,36.0
28309,E01004405,Waltham Forest 020B,61.0,9.0
28310,E01004484,Wandsworth 026E,71.0,39.0
28311,E01004402,Waltham Forest 009D,62.0,23.0
28312,E01004483,Wandsworth 026D,79.0,35.0
28313,E01004403,Waltham Forest 009E,65.0,26.0
28314,E01004482,Wandsworth 030A,75.0,33.0
28315,E01004400,Waltham Forest 009C,63.0,24.0
28316,E01004481,Wandsworth 029A,71.0,35.0
28317,E01004401,Waltham Forest 014C,56.0,18.0
28318,E01004480,Wandsworth 026C,71.0,30.0
28319,E01002408,Hillingdon 019A,25.0,25.0
28320,E01002489,Hillingdon 030C,44.0,31.0
28321,E01002409,Hillingdon 019B,30.0,30.0
28322,E01002488,Hillingdon 030B,48.0,35.0
28323,E01004408,Waltham Forest 016B,59.0,12.0
28324,E01004489,Wandsworth 030D,74.0,37.0
28325,E01004409,Waltham Forest 016C,56.0,9.0
28326,E01004488,Wandsworth 029B,71.0,38.0
28327,E01032766,Tower Hamlets 021E,64.0,14.0
28328,E01032767,Tower Hamlets 021F,64.0,14.0
28329,E01032764,Tower Hamlets 004E,68.0,31.0
28330,E01032765,Tower Hamlets 004F,69.0,29.0
28331,E01032768,Tower Hamlets 025E,65.0,23.0
28332,E01032769,Tower Hamlets 025F,65.0,23.0
28333,E01001876,Hammersmith and Fulham 001C,60.0,29.0
28334,E01001877,Hammersmith and Fulham 001D,61.0,27.0
28335,E01001874,Hammersmith and Fulham 001A,58.0,26.0
28336,E01001875,Hammersmith and Fulham 001B,62.0,26.0
28337,E01001872,Hammersmith and Fulham 012F,58.0,16.0
28338,E01001873,Hammersmith and Fulham 010E,62.0,18.0
28339,E01001871,Hammersmith and Fulham 012E,61.0,17.0
28340,E01001878,Hammersmith and Fulham 001E,63.0,28.0
28341,E01001879,Hammersmith and Fulham 019A,69.0,26.0
28342,E01003826,Richmond upon Thames 023E,81.0,33.0
28343,E01003827,Richmond upon Thames 023F,79.0,30.0
28344,E01003824,Richmond upon Thames 023C,83.0,34.0
28345,E01003825,Richmond upon Thames 023D,85.0,36.0
28346,E01003822,Richmond upon Thames 023A,84.0,36.0
28347,E01003823,Richmond upon Thames 023B,79.0,31.0
28348,E01003820,Richmond upon Thames 017C,73.0,25.0
28349,E01003821,Richmond upon Thames 008A,74.0,9.0
28350,E01003828,Richmond upon Thames 020A,88.0,39.0
28351,E01003829,Richmond upon Thames 020B,89.0,43.0
28352,E01002766,Islington 015E,43.0,19.0
28353,E01002767,Islington 011D,36.0,20.0
28354,E01002764,Islington 010A,41.0,16.0
28355,E01002765,Islington 015D,39.0,16.0
28356,E01002762,Islington 011C,40.0,21.0
28357,E01002763,Islington 007D,36.0,21.0
28358,E01002760,Islington 002E,32.0,30.0
28359,E01004765,Westminster 013D,50.0,20.0
28360,E01001562,Enfield 037D,55.0,32.0
28361,E01001563,Enfield 029C,54.0,21.0
28362,E01001560,Enfield 035F,46.0,23.0
28363,E01001568,Enfield 022D,59.0,31.0
28364,E01001569,Enfield 022E,55.0,20.0
28365,E01003556,Newham 008A,60.0,24.0
28366,E01003557,Newham 006D,64.0,26.0
28367,E01003554,Newham 009C,63.0,29.0
28368,E01003555,Newham 007B,64.0,24.0
28369,E01003552,Newham 016A,65.0,27.0
28370,E01003553,Newham 009B,60.0,27.0
28371,E01003550,Newham 001D,60.0,26.0
28372,E01003551,Newham 009A,65.0,28.0
28373,E01003558,Newham 008B,65.0,27.0
28374,E01003559,Newham 009D,56.0,25.0
28375,E01033487,Islington 011F,38.0,18.0
28376,E01033486,Islington 011E,38.0,13.0
28377,E01033485,Brent 031H,60.0,20.0
28378,E01033489,Islington 022G,58.0,22.0
28379,E01033488,Islington 011G,41.0,16.0
28380,E01000926,Camden 009E,39.0,17.0
28381,E01000927,Camden 007F,40.0,6.0
28382,E01000924,Camden 009C,37.0,15.0
28383,E01000925,Camden 009D,40.0,14.0
28384,E01000922,Camden 007E,40.0,9.0
28385,E01000923,Camden 003D,37.0,14.0
28386,E01000920,Camden 027D,53.0,25.0
28387,E01000921,Camden 003C,33.0,14.0
28388,E01000928,Camden 003E,36.0,19.0
28389,E01002997,Kingston upon Thames 016C,54.0,24.0
28390,E01002916,Kingston upon Thames 014B,62.0,31.0
28391,E01000929,Camden 020A,50.0,29.0
28392,E01002996,Kingston upon Thames 016B,56.0,24.0
28393,E01002917,Kingston upon Thames 014C,65.0,34.0
28394,E01002995,Kingston upon Thames 013D,51.0,25.0
28395,E01002914,Kensington and Chelsea 019E,62.0,22.0
28396,E01002994,Kingston upon Thames 016A,54.0,25.0
28397,E01002915,Kingston upon Thames 014A,67.0,35.0
28398,E01002993,Kingston upon Thames 013C,49.0,20.0
28399,E01002912,Kensington and Chelsea 020E,65.0,28.0
28400,E01002992,Kingston upon Thames 010D,50.0,20.0
28401,E01002913,Kensington and Chelsea 021E,66.0,27.0
28402,E01002991,Kingston upon Thames 009E,52.0,17.0
28403,E01002910,Kensington and Chelsea 019C,61.0,24.0
28404,E01002990,Kingston upon Thames 009D,46.0,14.0
28405,E01002911,Kensington and Chelsea 019D,65.0,27.0
28406,E01002999,Kingston upon Thames 013E,43.0,20.0
28407,E01002918,Kingston upon Thames 017A,65.0,35.0
28408,E01002998,Kingston upon Thames 016D,59.0,29.0
28409,E01002919,Kingston upon Thames 017B,62.0,30.0
28410,E01001456,Enfield 022A,58.0,20.0
28411,E01001457,Enfield 010A,60.0,19.0
28412,E01001454,Enfield 017D,54.0,23.0
28413,E01001455,Enfield 021F,65.0,13.0
28414,E01001452,Enfield 017B,66.0,17.0
28415,E01001453,Enfield 017C,56.0,26.0
28416,E01001450,Enfield 015C,63.0,0.0
28417,E01001451,Enfield 017A,66.0,7.0
28418,E01001458,Enfield 037A,51.0,30.0
28419,E01001459,Enfield 024A,63.0,26.0
28420,E01003406,Merton 008D,80.0,38.0
28421,E01003487,Newham 033D,85.0,23.0
28422,E01003407,Merton 008E,77.0,37.0
28423,E01003486,Newham 033C,82.0,19.0
28424,E01003404,Merton 004D,64.0,21.0
28425,E01003485,Newham 035C,81.0,26.0
28426,E01003405,Merton 018E,74.0,35.0
28427,E01003484,Newham 032B,84.0,22.0
28428,E01003402,Merton 004B,56.0,9.0
28429,E01003403,Merton 004C,61.0,19.0
28430,E01003400,Merton 003A,59.0,0.0
28431,E01003481,Newham 035B,80.0,22.0
28432,E01003401,Merton 004A,57.0,5.0
28433,E01003480,Newham 033A,80.0,23.0
28434,E01003408,Merton 012D,73.0,33.0
28435,E01003489,Newham 019B,69.0,22.0
28436,E01003409,Merton 013E,78.0,38.0
28437,E01003488,Newham 019A,75.0,17.0
28438,E01002876,Kensington and Chelsea 003A,57.0,29.0
28439,E01002877,Kensington and Chelsea 003B,50.0,22.0
28440,E01002874,Kensington and Chelsea 007D,52.0,25.0
28441,E01002875,Kensington and Chelsea 007E,53.0,21.0
28442,E01002872,Kensington and Chelsea 005B,54.0,23.0
28443,E01002873,Kensington and Chelsea 007C,52.0,21.0
28444,E01002870,Kensington and Chelsea 005A,53.0,24.0
28445,E01002871,Kensington and Chelsea 007B,49.0,18.0
28446,E01002878,Kensington and Chelsea 003C,48.0,21.0
28447,E01002879,Kensington and Chelsea 005C,53.0,26.0
28448,E01000816,Bromley 040A,89.0,29.0
28449,E01000897,Camden 008D,46.0,21.0
28450,E01003766,Redbridge 024A,66.0,23.0
28451,E01000896,Camden 002D,46.0,23.0
28452,E01003767,Redbridge 024B,64.0,21.0
28453,E01000814,Bromley 028E,89.0,49.0
28454,E01000895,Camden 002C,43.0,26.0
28455,E01003764,Redbridge 009F,70.0,38.0
28456,E01000815,Bromley 025E,78.0,42.0
28457,E01000894,Camden 002B,44.0,26.0
28458,E01003765,Redbridge 009G,71.0,36.0
28459,E01000812,Bromley 028D,88.0,47.0
28460,E01000893,Camden 002A,42.0,21.0
28461,E01003762,Redbridge 009D,76.0,38.0
28462,E01000813,Bromley 025D,77.0,41.0
28463,E01000892,Camden 006D,44.0,17.0
28464,E01003763,Redbridge 009E,82.0,35.0
28465,E01000810,Bromley 025B,76.0,41.0
28466,E01000891,Camden 007C,41.0,16.0
28467,E01003760,Redbridge 009B,83.0,45.0
28468,E01000811,Bromley 025C,73.0,39.0
28469,E01000890,Camden 007B,42.0,16.0
28470,E01003761,Redbridge 009C,83.0,44.0
28471,E01000818,Bromley 040B,91.0,30.0
28472,E01000899,Camden 002E,38.0,30.0
28473,E01003768,Redbridge 024C,63.0,21.0
28474,E01000819,Bromley 040C,88.0,22.0
28475,E01000898,Camden 008E,44.0,19.0
28476,E01003769,Redbridge 022A,62.0,22.0
28477,E01001706,Greenwich 005B,86.0,21.0
28478,E01001787,Hackney 013B,73.0,27.0
28479,E01001786,Hackney 013A,69.0,22.0
28480,E01001704,Greenwich 011F,94.0,18.0
28481,E01001785,Hackney 015B,65.0,20.0
28482,E01001705,Greenwich 005A,87.0,13.0
28483,E01001784,Hackney 027E,63.0,18.0
28484,E01001702,Greenwich 015D,91.0,9.0
28485,E01001783,Hackney 026D,60.0,22.0
28486,E01001703,Greenwich 011E,96.0,20.0
28487,E01001782,Hackney 026C,60.0,21.0
28488,E01001700,Greenwich 011D,87.0,13.0
28489,E01001781,Hackney 026B,61.0,22.0
28490,E01001701,Greenwich 015C,94.0,13.0
28491,E01001780,Hackney 027D,59.0,15.0
28492,E01001708,Greenwich 005C,88.0,16.0
28493,E01001789,Hackney 015C,70.0,23.0
28494,E01001709,Greenwich 004B,82.0,21.0
28495,E01001788,Hackney 013C,73.0,26.0
28496,E01001666,Greenwich 036A,81.0,25.0
28497,E01001667,Greenwich 036B,75.0,32.0
28498,E01001664,Greenwich 037B,76.0,31.0
28499,E01001665,Greenwich 037C,78.0,28.0
28500,E01001662,Greenwich 037A,77.0,32.0
28501,E01001660,Greenwich 029D,89.0,33.0
28502,E01001661,Greenwich 029E,96.0,37.0
28503,E01001668,Greenwich 036C,78.0,33.0
28504,E01001669,Greenwich 033A,95.0,25.0
28505,E01003656,Redbridge 005A,87.0,51.0
28506,E01003657,Redbridge 005B,86.0,47.0
28507,E01003654,Redbridge 004A,77.0,43.0
28508,E01003652,Redbridge 015C,81.0,32.0
28509,E01003653,Redbridge 015D,70.0,24.0
28510,E01003650,Redbridge 015B,77.0,27.0
28511,E01003651,Redbridge 012D,73.0,26.0
28512,E01003658,Redbridge 004C,75.0,42.0
28513,E01003659,Redbridge 005C,84.0,48.0
28514,E01000176,Barnet 027A,21.0,21.0
28515,E01000177,Barnet 029A,14.0,14.0
28516,E01000174,Barnet 006D,49.0,31.0
28517,E01000175,Barnet 006E,47.0,31.0
28518,E01000172,Barnet 003D,56.0,32.0
28519,E01000173,Barnet 006C,53.0,33.0
28520,E01000170,Barnet 006A,51.0,34.0
28521,E01000171,Barnet 006B,49.0,32.0
28522,E01000178,Barnet 027B,11.0,11.0
28523,E01000179,Barnet 029B,19.0,19.0
28524,E01002126,Harrow 023A,42.0,14.0
28525,E01002127,Harrow 023B,47.0,18.0
28526,E01002124,Harrow 010A,65.0,36.0
28527,E01002125,Harrow 010B,62.0,33.0
28528,E01002122,Harrow 007D,68.0,40.0
28529,E01002123,Harrow 007E,65.0,41.0
28530,E01004126,Sutton 002C,88.0,24.0
28531,E01002120,Harrow 007B,61.0,32.0
28532,E01004127,Sutton 005A,89.0,26.0
28533,E01002121,Harrow 007C,63.0,33.0
28534,E01004124,Sutton 002B,87.0,21.0
28535,E01004122,Sutton 008B,82.0,27.0
28536,E01004123,Sutton 002A,84.0,18.0
28537,E01004120,Sutton 016D,88.0,22.0
28538,E01004121,Sutton 006B,78.0,28.0
28539,E01002128,Harrow 020A,42.0,10.0
28540,E01002129,Harrow 023C,37.0,0.0
28541,E01004128,Sutton 002D,88.0,23.0
28542,E01004129,Sutton 002E,83.0,18.0
28543,E01000027,Barking and Dagenham 001A,79.0,32.0
28544,E01000024,Barking and Dagenham 008D,77.0,24.0
28545,E01000025,Barking and Dagenham 008E,80.0,30.0
28546,E01000022,Barking and Dagenham 008B,75.0,27.0
28547,E01000023,Barking and Dagenham 008C,75.0,21.0
28548,E01000020,Barking and Dagenham 023B,72.0,33.0
28549,E01000021,Barking and Dagenham 008A,75.0,26.0
28550,E01000028,Barking and Dagenham 001B,83.0,36.0
28551,E01000029,Barking and Dagenham 001C,76.0,30.0
28552,E01002016,Haringey 028A,36.0,21.0
28553,E01002097,Haringey 005D,48.0,15.0
28554,E01002017,Haringey 028B,32.0,20.0
28555,E01002096,Haringey 005C,50.0,18.0
28556,E01002014,Haringey 020B,33.0,20.0
28557,E01002095,Haringey 006D,51.0,18.0
28558,E01002015,Haringey 020C,31.0,23.0
28559,E01002094,Haringey 006C,51.0,19.0
28560,E01002093,Haringey 005B,50.0,19.0
28561,E01002013,Haringey 022A,30.0,22.0
28562,E01002092,Haringey 006B,53.0,22.0
28563,E01004016,Southwark 029B,63.0,24.0
28564,E01004097,Sutton 015A,86.0,19.0
28565,E01002010,Haringey 030C,17.0,17.0
28566,E01002091,Haringey 006A,50.0,20.0
28567,E01004017,Southwark 029C,67.0,28.0
28568,E01004096,Sutton 021B,86.0,14.0
28569,E01002011,Haringey 030D,17.0,17.0
28570,E01002090,Haringey 005A,47.0,16.0
28571,E01004014,Southwark 019E,73.0,27.0
28572,E01004095,Sutton 025C,89.0,19.0
28573,E01004015,Southwark 028C,73.0,32.0
28574,E01004094,Sutton 025B,92.0,19.0
28575,E01004012,Southwark 019C,77.0,31.0
28576,E01004093,Sutton 025A,96.0,23.0
28577,E01004013,Southwark 019D,71.0,31.0
28578,E01004092,Sutton 022B,92.0,21.0
28579,E01004010,Southwark 022D,66.0,27.0
28580,E01004091,Sutton 022A,94.0,26.0
28581,E01004011,Southwark 019B,75.0,32.0
28582,E01004090,Sutton 021A,88.0,16.0
28583,E01002018,Haringey 020D,33.0,22.0
28584,E01002099,Haringey 008A,42.0,10.0
28585,E01002019,Haringey 022B,22.0,20.0
28586,E01002098,Haringey 007A,38.0,8.0
28587,E01004018,Southwark 032E,70.0,31.0
28588,E01004099,Sutton 015C,77.0,23.0
28589,E01004019,Southwark 026C,64.0,25.0
28590,E01004098,Sutton 015B,85.0,22.0
