,geo_code,geo_label,supermarket_15,supermarket_30,supermarket_45,supermarket_60,supermarket_75,supermarket_90,supermarket_105,supermarket_120,supermarket_pct_15,supermarket_pct_30,supermarket_pct_45,supermarket_pct_60,supermarket_pct_75,supermarket_pct_90,supermarket_pct_105,supermarket_pct_120,nearest_supermarket
28817,E01002141,Harrow 005B,0,6,23,58,159,297,457,681,0.0,0.0926,0.355,0.8953,2.4545,4.5847,7.0546,10.5125,16.0
28818,E01004144,Sutton 007A,5,16,50,110,204,342,494,665,0.0772,0.247,0.7718,1.6981,3.1491,5.2794,7.6258,10.2655,13.0
28819,E01004145,Sutton 007B,1,14,45,105,203,357,509,688,0.0154,0.2161,0.6947,1.6209,3.1337,5.511,7.8574,10.6206,8.0
28820,E01004142,Sutton 012D,4,17,50,117,227,398,564,766,0.0617,0.2624,0.7718,1.8061,3.5042,6.1439,8.7064,11.8246,0.0
28821,E01004143,Sutton 014A,4,14,46,103,201,358,515,713,0.0617,0.2161,0.7101,1.59,3.1028,5.5264,7.95,11.0065,5.0
28822,E01004140,Sutton 012B,4,13,43,108,222,373,539,739,0.0617,0.2007,0.6638,1.6672,3.427,5.7579,8.3205,11.4078,0.0
28823,E01004141,Sutton 012C,4,10,38,94,194,353,504,701,0.0617,0.1544,0.5866,1.4511,2.9948,5.4492,7.7802,10.8212,7.0
28824,E01002148,Harrow 006B,1,10,25,67,176,288,447,638,0.0154,0.1544,0.3859,1.0343,2.7169,4.4458,6.9003,9.8487,13.0
28825,E01002149,Harrow 004D,1,4,17,53,147,258,411,604,0.0154,0.0617,0.2624,0.8182,2.2692,3.9827,6.3446,9.3239,14.0
28826,E01004148,Sutton 014B,3,14,42,96,196,338,491,674,0.0463,0.2161,0.6483,1.4819,3.0256,5.2177,7.5795,10.4044,11.0
28827,E01004149,Sutton 012E,4,12,42,98,196,337,491,678,0.0617,0.1852,0.6483,1.5128,3.0256,5.2022,7.5795,10.4662,6.0
28828,E01000046,Barking and Dagenham 017D,0,11,46,121,257,427,629,806,0.0,0.1698,0.7101,1.8679,3.9673,6.5915,9.7098,12.4421,17.0
28829,E01000044,Barking and Dagenham 016D,2,9,33,74,151,298,489,661,0.0309,0.1389,0.5094,1.1423,2.331,4.6002,7.5486,10.2038,13.0
28830,E01000045,Barking and Dagenham 017C,0,17,40,108,220,369,545,739,0.0,0.2624,0.6175,1.6672,3.3961,5.6962,8.4131,11.4078,17.0
28831,E01000042,Barking and Dagenham 017B,0,7,32,76,167,293,471,667,0.0,0.1081,0.494,1.1732,2.578,4.523,7.2708,10.2964,21.0
28832,E01000043,Barking and Dagenham 019B,0,9,32,71,152,271,437,617,0.0,0.1389,0.494,1.096,2.3464,4.1834,6.7459,9.5245,17.0
28833,E01000040,Barking and Dagenham 019A,0,8,33,69,144,270,441,621,0.0,0.1235,0.5094,1.0651,2.2229,4.168,6.8077,9.5863,16.0
28834,E01000041,Barking and Dagenham 017A,0,11,44,117,245,399,614,785,0.0,0.1698,0.6792,1.8061,3.782,6.1593,9.4782,12.1179,21.0
28835,E01000048,Barking and Dagenham 021B,3,17,30,78,161,302,486,666,0.0463,0.2624,0.4631,1.2041,2.4853,4.6619,7.5023,10.281,11.0
28836,E01000049,Barking and Dagenham 021C,3,16,28,74,153,284,460,647,0.0463,0.247,0.4322,1.1423,2.3618,4.3841,7.101,9.9877,11.0
28837,E01002036,Haringey 002A,4,17,84,177,339,544,760,938,0.0617,0.2624,1.2967,2.7323,5.2331,8.3977,11.732,14.4798,4.0
28838,E01002037,Haringey 002B,3,14,76,172,340,537,759,955,0.0463,0.2161,1.1732,2.6551,5.2485,8.2896,11.7166,14.7422,10.0
28839,E01002034,Haringey 037A,5,24,100,191,358,578,791,961,0.0772,0.3705,1.5437,2.9484,5.5264,8.9225,12.2106,14.8348,0.0
28840,E01002032,Haringey 010C,2,24,93,189,371,603,829,988,0.0309,0.3705,1.4356,2.9176,5.7271,9.3084,12.7972,15.2516,9.0
28841,E01002033,Haringey 010D,4,32,106,214,414,639,866,1042,0.0617,0.494,1.6363,3.3035,6.3909,9.8642,13.3683,16.0852,6.0
28842,E01004036,Southwark 007E,2,44,150,351,609,796,999,1169,0.0309,0.6792,2.3155,5.4183,9.401,12.2877,15.4214,18.0457,9.0
28843,E01002030,Haringey 016C,5,30,100,207,414,638,869,1041,0.0772,0.4631,1.5437,3.1954,6.3909,9.8487,13.4146,16.0698,6.0
28844,E01004037,Southwark 010B,1,28,122,335,578,775,979,1147,0.0154,0.4322,1.8833,5.1713,8.9225,11.9636,15.1127,17.7061,12.0
28845,E01002031,Haringey 016D,6,44,124,266,480,712,911,1137,0.0926,0.6792,1.9142,4.1062,7.4097,10.991,14.063,17.5517,0.0
28846,E01004034,Southwark 007D,2,42,191,417,669,860,1060,1262,0.0309,0.6483,2.9484,6.4372,10.3273,13.2757,16.3631,19.4813,10.0
28847,E01004035,Southwark 011D,1,32,133,350,592,798,996,1167,0.0154,0.494,2.0531,5.4029,9.1386,12.3186,15.3751,18.0148,12.0
28848,E01004032,Southwark 001B,1,41,185,409,663,859,1055,1247,0.0154,0.6329,2.8558,6.3137,10.2346,13.2603,16.2859,19.2498,8.0
28849,E01004033,Southwark 007C,1,45,192,414,669,867,1062,1249,0.0154,0.6947,2.9639,6.3909,10.3273,13.3838,16.3939,19.2806,6.0
28850,E01004030,Southwark 007A,3,52,188,402,650,855,1042,1232,0.0463,0.8027,2.9021,6.2056,10.034,13.1985,16.0852,19.0182,9.0
28851,E01004031,Southwark 007B,3,68,242,475,718,919,1095,1300,0.0463,1.0497,3.7357,7.3325,11.0837,14.1865,16.9034,20.0679,0.0
28852,E01002038,Haringey 037B,5,21,95,189,356,585,810,994,0.0772,0.3242,1.4665,2.9176,5.4955,9.0306,12.5039,15.3442,0.0
28853,E01002039,Haringey 002C,3,13,74,176,343,555,782,965,0.0463,0.2007,1.1423,2.7169,5.2948,8.5675,12.0716,14.8966,13.0
28854,E01004038,Southwark 010C,2,28,114,319,538,751,933,1120,0.0309,0.4322,1.7598,4.9244,8.305,11.5931,14.4026,17.2893,10.0
28855,E01004039,Southwark 013B,3,27,101,284,520,740,948,1143,0.0463,0.4168,1.5591,4.3841,8.0272,11.4233,14.6341,17.6443,4.0
28856,E01000336,Bexley 003C,2,10,33,83,168,346,557,764,0.0309,0.1544,0.5094,1.2813,2.5934,5.3412,8.5983,11.7938,10.0
28857,E01000337,Bexley 003D,2,9,31,62,126,292,490,691,0.0309,0.1389,0.4785,0.9571,1.945,4.5076,7.5641,10.6669,15.0
28858,E01000334,Bexley 006A,0,9,28,54,112,223,405,584,0.0,0.1389,0.4322,0.8336,1.7289,3.4424,6.2519,9.0151,23.0
28859,E01000335,Bexley 003B,2,12,45,101,213,414,632,810,0.0309,0.1852,0.6947,1.5591,3.2881,6.3909,9.7561,12.5039,0.0
28860,E01000332,Bexley 005A,2,10,31,58,128,285,485,687,0.0309,0.1544,0.4785,0.8953,1.9759,4.3995,7.4869,10.6051,14.0
28861,E01000333,Bexley 003A,0,11,32,58,124,239,427,634,0.0,0.1698,0.494,0.8953,1.9142,3.6894,6.5915,9.787,19.0
28862,E01000330,Bexley 017D,3,11,33,68,144,275,462,663,0.0463,0.1698,0.5094,1.0497,2.2229,4.2451,7.1318,10.2346,12.0
28863,E01000331,Bexley 017E,3,13,28,56,114,221,404,608,0.0463,0.2007,0.4322,0.8645,1.7598,3.4115,6.2365,9.3856,14.0
28864,E01000338,Bexley 003E,2,11,33,77,155,337,544,745,0.0309,0.1698,0.5094,1.1886,2.3927,5.2022,8.3977,11.5005,11.0
28865,E01000339,Bexley 025A,0,7,26,86,171,353,559,737,0.0,0.1081,0.4014,1.3276,2.6397,5.4492,8.6292,11.377,21.0
28866,E01002246,Havering 017A,2,13,35,72,153,288,466,647,0.0309,0.2007,0.5403,1.1115,2.3618,4.4458,7.1936,9.9877,14.0
28867,E01002247,Havering 017B,3,13,35,75,184,349,524,744,0.0463,0.2007,0.5403,1.1578,2.8404,5.3875,8.0889,11.485,10.0
28868,E01002244,Havering 011A,3,11,34,59,150,296,498,694,0.0463,0.1698,0.5249,0.9108,2.3155,4.5693,7.6876,10.7132,13.0
28869,E01002245,Havering 011B,3,8,34,58,147,294,496,694,0.0463,0.1235,0.5249,0.8953,2.2692,4.5384,7.6567,10.7132,14.0
28870,E01002242,Harrow 024D,0,10,40,138,274,434,684,897,0.0,0.1544,0.6175,2.1303,4.2297,6.6996,10.5588,13.8469,19.0
28871,E01002243,Havering 013A,3,9,36,63,162,324,515,723,0.0463,0.1389,0.5557,0.9725,2.5008,5.0015,7.95,11.1609,13.0
28872,E01004246,Tower Hamlets 018B,1,17,86,243,456,698,894,1111,0.0154,0.2624,1.3276,3.7512,7.0392,10.7749,13.8006,17.1504,14.0
28873,E01002240,Harrow 024C,2,17,55,175,312,494,740,963,0.0309,0.2624,0.849,2.7015,4.8163,7.6258,11.4233,14.8657,11.0
28874,E01004247,Tower Hamlets 020C,0,19,93,254,480,718,906,1103,0.0,0.2933,1.4356,3.921,7.4097,11.0837,13.9858,17.0269,17.0
28875,E01002241,Harrow 025D,0,8,36,121,238,387,615,841,0.0,0.1235,0.5557,1.8679,3.674,5.9741,9.4937,12.9824,20.0
28876,E01004244,Tower Hamlets 020B,1,20,98,285,522,755,935,1138,0.0154,0.3087,1.5128,4.3995,8.058,11.6548,14.4335,17.5672,15.0
28877,E01004245,Tower Hamlets 018A,2,11,90,261,502,746,920,1130,0.0309,0.1698,1.3893,4.029,7.7493,11.5159,14.2019,17.4437,11.0
28878,E01004242,Tower Hamlets 012C,2,21,82,249,463,715,913,1126,0.0309,0.3242,1.2658,3.8438,7.1473,11.0374,14.0939,17.3819,11.0
28879,E01004243,Tower Hamlets 020A,1,11,80,240,460,706,893,1090,0.0154,0.1698,1.2349,3.7048,7.101,10.8984,13.7851,16.8262,14.0
28880,E01004240,Tower Hamlets 012A,1,22,82,265,473,721,936,1141,0.0154,0.3396,1.2658,4.0908,7.3016,11.13,14.4489,17.6135,9.0
28881,E01004241,Tower Hamlets 012B,1,18,81,270,478,736,943,1148,0.0154,0.2779,1.2504,4.168,7.3788,11.3615,14.557,17.7215,11.0
28882,E01002248,Havering 017C,0,14,41,78,181,330,504,700,0.0,0.2161,0.6329,1.2041,2.7941,5.0942,7.7802,10.8058,16.0
28883,E01002249,Havering 017D,2,19,40,82,197,366,532,750,0.0309,0.2933,0.6175,1.2658,3.0411,5.6499,8.2124,11.5776,14.0
28884,E01004248,Tower Hamlets 018C,1,19,88,247,460,712,913,1126,0.0154,0.2933,1.3584,3.8129,7.101,10.991,14.0939,17.3819,9.0
28885,E01004249,Tower Hamlets 018D,1,18,81,243,451,698,890,1116,0.0154,0.2779,1.2504,3.7512,6.962,10.7749,13.7388,17.2275,12.0
28886,E01000546,Brent 028B,5,26,105,270,460,725,955,1211,0.0772,0.4014,1.6209,4.168,7.101,11.1917,14.7422,18.694,0.0
28887,E01000547,Brent 028C,6,19,98,248,446,719,958,1220,0.0926,0.2933,1.5128,3.8283,6.8848,11.0991,14.7885,18.833,4.0
28888,E01000544,Brent 034A,4,20,90,261,434,701,960,1204,0.0617,0.3087,1.3893,4.029,6.6996,10.8212,14.8194,18.586,13.0
28889,E01000545,Brent 028A,6,33,126,291,502,767,989,1240,0.0926,0.5094,1.945,4.4921,7.7493,11.8401,15.2671,19.1417,3.0
28890,E01000543,Brent 003E,3,18,59,143,306,494,732,935,0.0463,0.2779,0.9108,2.2075,4.7237,7.6258,11.2998,14.4335,11.0
28891,E01000540,Brent 004D,1,13,54,135,291,467,723,946,0.0154,0.2007,0.8336,2.084,4.4921,7.209,11.1609,14.6033,10.0
28892,E01000541,Brent 004E,1,10,48,112,247,397,627,859,0.0154,0.1544,0.741,1.7289,3.8129,6.1284,9.6789,13.2603,11.0
28893,E01000548,Brent 028D,5,23,119,286,491,760,1006,1245,0.0772,0.355,1.837,4.4149,7.5795,11.732,15.5295,19.2189,9.0
28894,E01000549,Brent 028E,5,22,104,270,461,738,981,1222,0.0772,0.3396,1.6054,4.168,7.1164,11.3924,15.1436,18.8638,8.0
28895,E01002536,Hillingdon 009D,0,5,34,101,211,369,594,812,0.0,0.0772,0.5249,1.5591,3.2572,5.6962,9.1695,12.5347,23.0
28896,E01002537,Hillingdon 009E,0,6,35,105,214,381,613,833,0.0,0.0926,0.5403,1.6209,3.3035,5.8814,9.4628,12.8589,21.0
28897,E01002534,Hillingdon 005B,0,5,28,89,186,342,556,777,0.0,0.0772,0.4322,1.3739,2.8713,5.2794,8.5829,11.9944,25.0
28898,E01002535,Hillingdon 007E,0,11,44,127,242,398,626,863,0.0,0.1698,0.6792,1.9605,3.7357,6.1439,9.6635,13.322,19.0
28899,E01002532,Hillingdon 028E,0,3,17,56,139,259,412,599,0.0,0.0463,0.2624,0.8645,2.1457,3.9981,6.36,9.2467,21.0
28900,E01002533,Hillingdon 005A,0,0,5,34,99,198,348,556,0.0,0.0,0.0772,0.5249,1.5282,3.0565,5.372,8.5829,39.0
28901,E01004536,Wandsworth 008B,2,28,139,347,525,749,942,1143,0.0309,0.4322,2.1457,5.3566,8.1044,11.5622,14.5415,17.6443,10.0
28902,E01002530,Hillingdon 029D,0,2,16,55,121,213,364,501,0.0,0.0309,0.247,0.849,1.8679,3.2881,5.619,7.7339,22.0
28903,E01004537,Wandsworth 007B,2,24,132,341,522,745,933,1133,0.0309,0.3705,2.0377,5.264,8.058,11.5005,14.4026,17.49,13.0
28904,E01002531,Hillingdon 029E,2,7,25,86,180,335,497,742,0.0309,0.1081,0.3859,1.3276,2.7786,5.1713,7.6721,11.4542,11.0
28905,E01004534,Wandsworth 008A,3,10,86,286,491,702,882,1094,0.0463,0.1544,1.3276,4.4149,7.5795,10.8367,13.6153,16.8879,14.0
28906,E01004535,Wandsworth 007A,2,11,83,285,488,698,876,1079,0.0309,0.1698,1.2813,4.3995,7.5332,10.7749,13.5227,16.6564,15.0
28907,E01004532,Wandsworth 032A,4,18,55,133,260,442,613,813,0.0617,0.2779,0.849,2.0531,4.0136,6.8231,9.4628,12.5502,13.0
28908,E01004533,Wandsworth 033B,3,20,58,137,288,455,633,823,0.0463,0.3087,0.8953,2.1149,4.4458,7.0238,9.7715,12.7045,9.0
28909,E01004530,Wandsworth 035F,3,23,71,146,305,464,653,846,0.0463,0.355,1.096,2.2538,4.7082,7.1627,10.0803,13.0596,5.0
28910,E01004531,Wandsworth 033A,4,23,59,144,307,468,642,835,0.0617,0.355,0.9108,2.2229,4.7391,7.2245,9.9105,12.8898,6.0
28911,E01002538,Hillingdon 005C,0,0,7,32,102,195,327,503,0.0,0.0,0.1081,0.494,1.5746,3.0102,5.0479,7.7647,38.0
28912,E01002539,Hillingdon 005D,0,1,20,59,155,272,438,663,0.0,0.0154,0.3087,0.9108,2.3927,4.1988,6.7613,10.2346,30.0
28913,E01004538,Wandsworth 007C,0,19,110,306,503,716,900,1108,0.0,0.2933,1.6981,4.7237,7.7647,11.0528,13.8932,17.104,16.0
28914,E01004539,Wandsworth 003A,1,9,69,252,469,671,867,1068,0.0154,0.1389,1.0651,3.8901,7.2399,10.3581,13.3838,16.4866,6.0
28915,E01001966,Haringey 009D,0,13,60,134,266,461,677,881,0.0,0.2007,0.9262,2.0685,4.1062,7.1164,10.4508,13.5999,18.0
28916,E01001967,Haringey 014A,1,15,60,133,252,427,644,851,0.0154,0.2316,0.9262,2.0531,3.8901,6.5915,9.9413,13.1368,13.0
28917,E01001964,Haringey 009B,1,25,100,205,374,595,823,972,0.0154,0.3859,1.5437,3.1646,5.7734,9.1849,12.7045,15.0046,13.0
28918,E01001965,Haringey 009C,0,16,83,163,320,544,783,945,0.0,0.247,1.2813,2.5162,4.9398,8.3977,12.0871,14.5878,18.0
28919,E01001963,Haringey 009A,2,14,59,134,242,428,643,858,0.0309,0.2161,0.9108,2.0685,3.7357,6.607,9.9259,13.2448,13.0
28920,E01001960,Hammersmith and Fulham 003D,2,21,83,230,416,660,897,1132,0.0309,0.3242,1.2813,3.5505,6.4217,10.1883,13.8469,17.4745,12.0
28921,E01001961,Hammersmith and Fulham 002D,0,20,85,255,444,688,915,1150,0.0,0.3087,1.3121,3.9364,6.854,10.6206,14.1247,17.7524,17.0
28922,E01001968,Haringey 014B,2,15,61,130,239,416,630,837,0.0309,0.2316,0.9416,2.0068,3.6894,6.4217,9.7252,12.9207,12.0
28923,E01001969,Haringey 001A,1,17,85,173,337,558,798,957,0.0154,0.2624,1.3121,2.6706,5.2022,8.6138,12.3186,14.7731,14.0
28924,E01003956,Southwark 030C,2,14,86,196,386,574,743,909,0.0309,0.2161,1.3276,3.0256,5.9586,8.8608,11.4696,14.0321,9.0
28925,E01003957,Southwark 032C,2,13,81,197,383,569,737,879,0.0309,0.2007,1.2504,3.0411,5.9123,8.7836,11.377,13.569,14.0
28926,E01003954,Southwark 030B,3,15,92,226,424,608,758,921,0.0463,0.2316,1.4202,3.4887,6.5452,9.3856,11.7011,14.2174,5.0
28927,E01003955,Southwark 028B,3,19,95,252,441,632,775,927,0.0463,0.2933,1.4665,3.8901,6.8077,9.7561,11.9636,14.31,11.0
28928,E01003952,Southwark 030A,2,18,99,243,446,625,782,944,0.0309,0.2779,1.5282,3.7512,6.8848,9.648,12.0716,14.5724,0.0
28929,E01003953,Southwark 028A,3,23,113,276,481,656,816,995,0.0463,0.355,1.7444,4.2606,7.4251,10.1266,12.5965,15.3597,5.0
28930,E01003950,Southwark 032B,2,26,96,230,433,599,756,900,0.0309,0.4014,1.4819,3.5505,6.6842,9.2467,11.6703,13.8932,13.0
28931,E01003951,Southwark 033E,1,12,86,230,397,602,776,954,0.0154,0.1852,1.3276,3.5505,6.1284,9.293,11.979,14.7268,9.0
28932,E01003958,Southwark 032D,2,14,85,189,364,551,725,885,0.0309,0.2161,1.3121,2.9176,5.619,8.5057,11.1917,13.6616,12.0
28933,E01000436,Bexley 011E,0,7,32,58,139,246,436,617,0.0,0.1081,0.494,0.8953,2.1457,3.7975,6.7305,9.5245,16.0
28934,E01000437,Bexley 007A,0,8,22,50,104,199,381,565,0.0,0.1235,0.3396,0.7718,1.6054,3.0719,5.8814,8.7218,22.0
28935,E01000434,Bexley 008G,0,7,31,68,158,320,529,727,0.0,0.1081,0.4785,1.0497,2.439,4.9398,8.1661,11.2226,19.0
28936,E01000435,Bexley 010E,0,5,32,64,139,268,468,680,0.0,0.0772,0.494,0.988,2.1457,4.1371,7.2245,10.4971,16.0
28937,E01000432,Bexley 008E,0,14,40,86,181,358,571,776,0.0,0.2161,0.6175,1.3276,2.7941,5.5264,8.8144,11.979,17.0
28938,E01000433,Bexley 008F,0,5,32,64,139,268,468,680,0.0,0.0772,0.494,0.988,2.1457,4.1371,7.2245,10.4971,16.0
28939,E01000430,Bexley 008C,0,4,28,61,127,239,443,643,0.0,0.0617,0.4322,0.9416,1.9605,3.6894,6.8385,9.9259,17.0
28940,E01000431,Bexley 008D,1,3,22,55,104,224,414,630,0.0154,0.0463,0.3396,0.849,1.6054,3.4579,6.3909,9.7252,9.0
28941,E01000438,Bexley 007B,0,8,24,47,95,214,394,597,0.0,0.1235,0.3705,0.7255,1.4665,3.3035,6.0821,9.2158,21.0
28942,E01000439,Bexley 007C,0,8,29,56,131,245,438,634,0.0,0.1235,0.4477,0.8645,2.0222,3.782,6.7613,9.787,17.0
28943,E01032744,Ealing 010G,1,14,32,76,150,285,427,645,0.0154,0.2161,0.494,1.1732,2.3155,4.3995,6.5915,9.9568,14.0
28944,E01032742,Havering 013F,2,13,36,85,206,392,564,775,0.0309,0.2007,0.5557,1.3121,3.18,6.0513,8.7064,11.9636,0.0
28945,E01032743,Ealing 010F,0,11,30,69,140,264,392,600,0.0,0.1698,0.4631,1.0651,2.1612,4.0753,6.0513,9.2621,16.0
28946,E01032740,City of London 001G,3,44,205,441,715,948,1195,1443,0.0463,0.6792,3.1646,6.8077,11.0374,14.6341,18.4471,22.2754,12.0
28947,E01032741,Havering 013E,4,24,43,112,260,437,646,833,0.0617,0.3705,0.6638,1.7289,4.0136,6.7459,9.9722,12.8589,0.0
28948,E01001856,Hammersmith and Fulham 010C,6,28,101,288,513,756,963,1222,0.0926,0.4322,1.5591,4.4458,7.9191,11.6703,14.8657,18.8638,0.0
28949,E01001857,Hammersmith and Fulham 007D,5,46,179,369,600,835,1058,1300,0.0772,0.7101,2.7632,5.6962,9.2621,12.8898,16.3322,20.0679,0.0
28950,E01001854,Hammersmith and Fulham 007C,4,32,132,312,550,782,1004,1250,0.0617,0.494,2.0377,4.8163,8.4903,12.0716,15.4986,19.2961,0.0
28951,E01001855,Hammersmith and Fulham 010B,4,21,108,318,546,766,986,1218,0.0617,0.3242,1.6672,4.9089,8.4285,11.8246,15.2207,18.8021,9.0
28952,E01001852,Hammersmith and Fulham 007A,4,30,136,327,559,784,1004,1245,0.0617,0.4631,2.0994,5.0479,8.6292,12.1025,15.4986,19.2189,5.0
28953,E01001853,Hammersmith and Fulham 007B,4,26,97,278,497,743,968,1222,0.0617,0.4014,1.4974,4.2914,7.6721,11.4696,14.9429,18.8638,5.0
28954,E01001850,Hackney 019F,3,20,108,258,455,665,888,1075,0.0463,0.3087,1.6672,3.9827,7.0238,10.2655,13.7079,16.5946,6.0
28955,E01001851,Hammersmith and Fulham 010A,4,23,95,281,512,737,966,1210,0.0617,0.355,1.4665,4.3378,7.9037,11.377,14.912,18.6786,4.0
28956,E01001858,Hammersmith and Fulham 006A,3,15,73,211,401,642,872,1114,0.0463,0.2316,1.1269,3.2572,6.1902,9.9105,13.4609,17.1967,0.0
28957,E01003887,Richmond upon Thames 021B,2,7,30,90,240,411,598,779,0.0309,0.1081,0.4631,1.3893,3.7048,6.3446,9.2312,12.0253,9.0
28958,E01003806,Richmond upon Thames 012B,0,2,15,79,235,441,616,802,0.0,0.0309,0.2316,1.2195,3.6277,6.8077,9.5091,12.3804,22.0
28959,E01001859,Hammersmith and Fulham 008A,1,14,61,183,363,555,780,976,0.0154,0.2161,0.9416,2.8249,5.6036,8.5675,12.0408,15.0664,10.0
28960,E01003886,Richmond upon Thames 021A,2,9,31,85,230,393,586,760,0.0309,0.1389,0.4785,1.3121,3.5505,6.0667,9.046,11.732,8.0
28961,E01003807,Richmond upon Thames 005B,1,6,40,174,376,550,748,928,0.0154,0.0926,0.6175,2.686,5.8043,8.4903,11.5468,14.3254,13.0
28962,E01003885,Richmond upon Thames 016D,1,10,33,97,239,402,587,758,0.0154,0.1544,0.5094,1.4974,3.6894,6.2056,9.0614,11.7011,13.0
28963,E01003804,Richmond upon Thames 005A,1,5,27,111,267,474,647,838,0.0154,0.0772,0.4168,1.7135,4.1216,7.3171,9.9877,12.9361,11.0
28964,E01003884,Richmond upon Thames 016C,1,8,32,94,246,422,601,767,0.0154,0.1235,0.494,1.4511,3.7975,6.5144,9.2776,11.8401,15.0
28965,E01003805,Richmond upon Thames 012A,0,3,23,102,264,463,646,828,0.0,0.0463,0.355,1.5746,4.0753,7.1473,9.9722,12.7817,16.0
28966,E01003802,Richmond upon Thames 001F,0,8,49,157,362,570,784,986,0.0,0.1235,0.7564,2.4236,5.5881,8.799,12.1025,15.2207,20.0
28967,E01003883,Richmond upon Thames 014B,1,9,29,98,254,446,623,798,0.0154,0.1389,0.4477,1.5128,3.921,6.8848,9.6172,12.3186,13.0
28968,E01003803,Richmond upon Thames 001G,0,5,33,106,299,510,729,931,0.0,0.0772,0.5094,1.6363,4.6156,7.8728,11.2535,14.3717,25.0
28969,E01003882,Richmond upon Thames 014A,1,11,41,135,302,506,674,850,0.0154,0.1698,0.6329,2.084,4.6619,7.8111,10.4044,13.1213,9.0
28970,E01003800,Richmond upon Thames 001D,0,6,39,123,305,508,727,927,0.0,0.0926,0.602,1.8987,4.7082,7.8419,11.2226,14.31,26.0
28971,E01003881,Richmond upon Thames 016B,0,5,20,64,199,347,535,683,0.0,0.0772,0.3087,0.988,3.0719,5.3566,8.2587,10.5434,16.0
28972,E01003801,Richmond upon Thames 001E,0,14,69,202,412,621,837,1058,0.0,0.2161,1.0651,3.1182,6.36,9.5863,12.9207,16.3322,16.0
28973,E01003880,Richmond upon Thames 016A,1,8,31,98,260,448,619,791,0.0154,0.1235,0.4785,1.5128,4.0136,6.9157,9.5554,12.2106,11.0
28974,E01003889,Richmond upon Thames 021D,1,7,30,85,234,408,585,768,0.0154,0.1081,0.4631,1.3121,3.6122,6.2982,9.0306,11.8555,11.0
28975,E01003808,Richmond upon Thames 005C,0,6,39,161,353,535,740,911,0.0,0.0926,0.602,2.4853,5.4492,8.2587,11.4233,14.063,18.0
28976,E01003888,Richmond upon Thames 021C,2,10,33,84,233,391,583,755,0.0309,0.1544,0.5094,1.2967,3.5968,6.0358,8.9997,11.6548,0.0
28977,E01003809,Richmond upon Thames 005D,0,4,31,120,297,486,682,854,0.0,0.0617,0.4785,1.8524,4.5847,7.5023,10.5279,13.1831,18.0
28978,E01002747,Islington 006B,4,66,161,347,610,864,1055,1282,0.0617,1.0188,2.4853,5.3566,9.4165,13.3374,16.2859,19.7901,13.0
28979,E01002744,Islington 009D,1,40,114,268,488,739,951,1169,0.0154,0.6175,1.7598,4.1371,7.5332,11.4078,14.6805,18.0457,11.0
28980,E01002745,Islington 013C,1,41,111,260,487,734,940,1170,0.0154,0.6329,1.7135,4.0136,7.5178,11.3307,14.5107,18.0611,7.0
28981,E01002742,Islington 006A,1,47,123,278,525,774,972,1201,0.0154,0.7255,1.8987,4.2914,8.1044,11.9481,15.0046,18.5397,13.0
28982,E01002743,Islington 009C,1,38,108,253,471,709,930,1138,0.0154,0.5866,1.6672,3.9055,7.2708,10.9447,14.3563,17.5672,14.0
28983,E01004746,Westminster 021D,3,36,188,401,652,863,1127,1355,0.0463,0.5557,2.9021,6.1902,10.0648,13.322,17.3973,20.9169,11.0
28984,E01002740,Islington 013B,4,81,194,402,672,896,1112,1328,0.0617,1.2504,2.9948,6.2056,10.3736,13.8314,17.1658,20.5002,8.0
28985,E01004747,Westminster 021E,3,53,224,456,701,904,1165,1392,0.0463,0.8182,3.4579,7.0392,10.8212,13.9549,17.9839,21.4881,8.0
28986,E01002741,Islington 009B,0,34,107,251,479,718,935,1156,0.0,0.5249,1.6517,3.8747,7.3943,11.0837,14.4335,17.845,16.0
28987,E01004744,Westminster 020D,2,39,204,430,680,895,1166,1387,0.0309,0.602,3.1491,6.6379,10.4971,13.816,17.9994,21.4109,5.0
28988,E01004745,Westminster 021C,3,38,188,404,654,864,1123,1352,0.0463,0.5866,2.9021,6.2365,10.0957,13.3374,17.3356,20.8706,13.0
28989,E01004742,Westminster 022A,3,46,208,445,684,885,1145,1377,0.0463,0.7101,3.2109,6.8694,10.5588,13.6616,17.6752,21.2566,6.0
28990,E01004743,Westminster 021B,2,29,159,384,631,842,1115,1327,0.0309,0.4477,2.4545,5.9278,9.7407,12.9978,17.2121,20.4847,12.0
28991,E01004740,Westminster 021A,3,50,223,458,703,903,1164,1395,0.0463,0.7718,3.4424,7.0701,10.8521,13.9395,17.9685,21.5344,5.0
28992,E01004741,Westminster 024F,8,76,263,500,731,931,1189,1420,0.1235,1.1732,4.0599,7.7184,11.2843,14.3717,18.3544,21.9203,8.0
28993,E01002748,Islington 006C,11,76,188,386,647,890,1091,1300,0.1698,1.1732,2.9021,5.9586,9.9877,13.7388,16.8416,20.0679,11.0
28994,E01002749,Islington 006D,1,48,122,284,545,794,987,1212,0.0154,0.741,1.8833,4.3841,8.4131,12.2569,15.2362,18.7095,11.0
28995,E01004748,Westminster 020E,2,56,240,479,720,935,1200,1425,0.0309,0.8645,3.7048,7.3943,11.1145,14.4335,18.5242,21.9975,6.0
